2025-01-23 22:51:38 status unpacked libgsasl18:amd64 2.2.0-1
2025-01-23 22:51:38 install libltdl7:amd64 <none> 2.4.7-7~deb12u1
2025-01-23 22:51:38 status half-installed libltdl7:amd64 2.4.7-7~deb12u1
2025-01-23 22:51:38 status unpacked libltdl7:amd64 2.4.7-7~deb12u1
2025-01-23 22:51:38 install mailutils-common:all <none> 1:3.15-4
2025-01-23 22:51:38 status half-installed mailutils-common:all 1:3.15-4
2025-01-23 22:51:38 status unpacked mailutils-common:all 1:3.15-4
2025-01-23 22:51:38 install mysql-common:all <none> 5.8+1.1.0
2025-01-23 22:51:38 status half-installed mysql-common:all 5.8+1.1.0
2025-01-23 22:51:38 status unpacked mysql-common:all 5.8+1.1.0
2025-01-23 22:51:38 install mariadb-common:all <none> 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 status half-installed mariadb-common:all 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 status unpacked mariadb-common:all 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 install libmariadb3:amd64 <none> 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 status half-installed libmariadb3:amd64 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 status unpacked libmariadb3:amd64 1:10.11.6-0+deb12u1
2025-01-23 22:51:38 install libpq5:amd64 <none> 15.10-0+deb12u1
2025-01-23 22:51:38 status half-installed libpq5:amd64 15.10-0+deb12u1
2025-01-23 22:51:38 status unpacked libpq5:amd64 15.10-0+deb12u1
2025-01-23 22:51:38 install libpython3.11:amd64 <none> 3.11.2-6+deb12u5
2025-01-23 22:51:38 status half-installed libpython3.11:amd64 3.11.2-6+deb12u5
2025-01-23 22:51:39 status unpacked libpython3.11:amd64 3.11.2-6+deb12u5
2025-01-23 22:51:39 install libmailutils9:amd64 <none> 1:3.15-4
2025-01-23 22:51:39 status half-installed libmailutils9:amd64 1:3.15-4
2025-01-23 22:51:39 status unpacked libmailutils9:amd64 1:3.15-4
2025-01-23 22:51:39 install libncurses6:amd64 <none> 6.4-4
2025-01-23 22:51:39 status half-installed libncurses6:amd64 6.4-4
2025-01-23 22:51:39 status unpacked libncurses6:amd64 6.4-4
2025-01-23 22:51:39 install mailutils:amd64 <none> 1:3.15-4
2025-01-23 22:51:39 status half-installed mailutils:amd64 1:3.15-4
2025-01-23 22:51:39 status unpacked mailutils:amd64 1:3.15-4
2025-01-23 22:51:39 startup packages configure
2025-01-23 22:51:39 configure mysql-common:all 5.8+1.1.0 <none>
2025-01-23 22:51:39 status unpacked mysql-common:all 5.8+1.1.0
2025-01-23 22:51:39 status half-configured mysql-common:all 5.8+1.1.0
2025-01-23 22:51:39 status installed mysql-common:all 5.8+1.1.0
2025-01-23 22:51:39 configure libpython3.11:amd64 3.11.2-6+deb12u5 <none>
2025-01-23 22:51:39 status unpacked libpython3.11:amd64 3.11.2-6+deb12u5
2025-01-23 22:51:39 status half-configured libpython3.11:amd64 3.11.2-6+deb12u5
2025-01-23 22:51:39 status installed libpython3.11:amd64 3.11.2-6+deb12u5
2025-01-23 22:51:39 configure libpq5:amd64 15.10-0+deb12u1 <none>
2025-01-23 22:51:39 status unpacked libpq5:amd64 15.10-0+deb12u1
2025-01-23 22:51:39 status half-configured libpq5:amd64 15.10-0+deb12u1
2025-01-23 22:51:39 status installed libpq5:amd64 15.10-0+deb12u1
2025-01-23 22:51:39 configure mariadb-common:all 1:10.11.6-0+deb12u1 <none>
2025-01-23 22:51:39 status unpacked mariadb-common:all 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 status half-configured mariadb-common:all 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 status installed mariadb-common:all 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 configure libntlm0:amd64 1.6-4 <none>
2025-01-23 22:51:39 status unpacked libntlm0:amd64 1.6-4
2025-01-23 22:51:39 status half-configured libntlm0:amd64 1.6-4
2025-01-23 22:51:39 status installed libntlm0:amd64 1.6-4
2025-01-23 22:51:39 configure libncurses6:amd64 6.4-4 <none>
2025-01-23 22:51:39 status unpacked libncurses6:amd64 6.4-4
2025-01-23 22:51:39 status half-configured libncurses6:amd64 6.4-4
2025-01-23 22:51:39 status installed libncurses6:amd64 6.4-4
2025-01-23 22:51:39 configure libfribidi0:amd64 1.0.8-2.1 <none>
2025-01-23 22:51:39 status unpacked libfribidi0:amd64 1.0.8-2.1
2025-01-23 22:51:39 status half-configured libfribidi0:amd64 1.0.8-2.1
2025-01-23 22:51:39 status installed libfribidi0:amd64 1.0.8-2.1
2025-01-23 22:51:39 configure libidn12:amd64 1.41-1 <none>
2025-01-23 22:51:39 status unpacked libidn12:amd64 1.41-1
2025-01-23 22:51:39 status half-configured libidn12:amd64 1.41-1
2025-01-23 22:51:39 status installed libidn12:amd64 1.41-1
2025-01-23 22:51:39 configure mailutils-common:all 1:3.15-4 <none>
2025-01-23 22:51:39 status unpacked mailutils-common:all 1:3.15-4
2025-01-23 22:51:39 status half-configured mailutils-common:all 1:3.15-4
2025-01-23 22:51:39 status installed mailutils-common:all 1:3.15-4
2025-01-23 22:51:39 configure libgssglue1:amd64 0.7-1.1 <none>
2025-01-23 22:51:39 status unpacked libgssglue1:amd64 0.7-1.1
2025-01-23 22:51:39 status half-configured libgssglue1:amd64 0.7-1.1
2025-01-23 22:51:39 status installed libgssglue1:amd64 0.7-1.1
2025-01-23 22:51:39 configure libmariadb3:amd64 1:10.11.6-0+deb12u1 <none>
2025-01-23 22:51:39 status unpacked libmariadb3:amd64 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 status half-configured libmariadb3:amd64 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 status installed libmariadb3:amd64 1:10.11.6-0+deb12u1
2025-01-23 22:51:39 configure libgc1:amd64 1:8.2.2-3 <none>
2025-01-23 22:51:39 status unpacked libgc1:amd64 1:8.2.2-3
2025-01-23 22:51:39 status half-configured libgc1:amd64 1:8.2.2-3
2025-01-23 22:51:39 status installed libgc1:amd64 1:8.2.2-3
2025-01-23 22:51:39 configure libltdl7:amd64 2.4.7-7~deb12u1 <none>
2025-01-23 22:51:39 status unpacked libltdl7:amd64 2.4.7-7~deb12u1
2025-01-23 22:51:39 status half-configured libltdl7:amd64 2.4.7-7~deb12u1
2025-01-23 22:51:39 status installed libltdl7:amd64 2.4.7-7~deb12u1
2025-01-23 22:51:39 configure libgsasl18:amd64 2.2.0-1 <none>
2025-01-23 22:51:39 status unpacked libgsasl18:amd64 2.2.0-1
2025-01-23 22:51:39 status half-configured libgsasl18:amd64 2.2.0-1
2025-01-23 22:51:39 status installed libgsasl18:amd64 2.2.0-1
2025-01-23 22:51:39 configure gsasl-common:all 2.2.0-1 <none>
2025-01-23 22:51:39 status unpacked gsasl-common:all 2.2.0-1
2025-01-23 22:51:39 status half-configured gsasl-common:all 2.2.0-1
2025-01-23 22:51:39 status installed gsasl-common:all 2.2.0-1
2025-01-23 22:51:39 configure guile-3.0-libs:amd64 3.0.8-2 <none>
2025-01-23 22:51:39 status unpacked guile-3.0-libs:amd64 3.0.8-2
2025-01-23 22:51:39 status half-configured guile-3.0-libs:amd64 3.0.8-2
2025-01-23 22:51:39 status installed guile-3.0-libs:amd64 3.0.8-2
2025-01-23 22:51:39 configure libmailutils9:amd64 1:3.15-4 <none>
2025-01-23 22:51:39 status unpacked libmailutils9:amd64 1:3.15-4
2025-01-23 22:51:39 status half-configured libmailutils9:amd64 1:3.15-4
2025-01-23 22:51:39 status installed libmailutils9:amd64 1:3.15-4
2025-01-23 22:51:39 configure mailutils:amd64 1:3.15-4 <none>
2025-01-23 22:51:39 status unpacked mailutils:amd64 1:3.15-4
2025-01-23 22:51:39 status half-configured mailutils:amd64 1:3.15-4
2025-01-23 22:51:39 status installed mailutils:amd64 1:3.15-4
2025-01-23 22:51:39 trigproc libc-bin:amd64 2.36-9+deb12u9 <none>
2025-01-23 22:51:39 status half-configured libc-bin:amd64 2.36-9+deb12u9
2025-01-23 22:51:39 status installed libc-bin:amd64 2.36-9+deb12u9
